eventName,year,finishPlace,adjustedTime,lane,screenFile,seed,boatLabel,adjustedTimeString,boatId,handicap,penalty,adjustedTimeDelta,rawTimeDelta,adjustedTimePercent,rawTimePercent,laneLong,penaltyCode,boatStatus,rawTimeString,handicapString,penaltyString,adjustedTimeDeltaString,rawTimeDeltaString,avg_age,adjustedTimePercentString,rawTimePercentString,photoId,composite,longName,displayNum,altTitle,sp1Delta,sp2Delta,sp3Delta,dtUpdated,sp1Label,sp2Label,sp3Label,sp4Label,distanceRowed,distanceDelta,distancePercent,detailsUrl,orderOfFinishPlace,sp4RawTime,sp1RawTime,sp1RawTimeString,sp1Location,sp1Distance,sp2RawTime,sp2RawTimeString,sp2Location,sp2Distance,sp3RawTime,sp3RawTimeString,sp3Location,sp3Distance,sp4RawTimeString,sp4Location,sp4Distance,orgCount,sp1Split,sp1Place,sp2Split,sp2Place,sp3Split,sp3Place,sp4Split,sp1SplitPlace,sp2SplitPlace,sp3SplitPlace,sp4SplitPlace,sp1SplitTimeString,sp2SplitTimeString,sp3SplitTimeString,sp4SplitTimeString,sp1MarginString,sp2MarginString,sp3MarginString,avgAge,orgName,marginComment,comment,divisionTitle
Women's Master Fours [40+],2014,24,1276810,18,334_1211725878443.png,A,E. Fondriest,21:16.810,4230,0,0,142210,142210,0.1253,0.1253,18,,,21:16.810,0.00,,2:22.210,2:22.210,40,12.53,12.53,0,,D.C. Strokes,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,24th,1276810,302783,5:02.783,1,0,699046,11:39.046,2,0,1047523,17:27.523,3,0,21:16.810,4,0,1,302783,25,396263,25,348477,23,229287,0,0,0,0,5:02.783,6:36.263,5:48.477,3:49.287,,,,40,D.C. Strokes,,,
Women's Master Fours [40+],2014,25,1310104,17,2589_1211574253356.png,B,M. St. Cyr,21:50.104,4036,0,0,175500,175500,0.1547,0.1547,17,,,21:50.104,0.00,,2:55.500,2:55.500,41,15.47,15.47,0,,Quinsigamond,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,25th,1310104,302206,5:02.206,1,0,711418,11:51.418,2,0,1082823,18:02.823,3,0,21:50.104,4,0,1,302206,24,409212,26,371405,27,227281,0,0,0,0,5:02.206,6:49.212,6:11.405,3:47.281,,,,41,Quinsigamond,,,
Women's Master Fours [40+],2014,26,1331812,25,281_1211504536464.png,A,M. Ball,22:11.812,3085,0,0,197210,197210,0.1738,0.1738,25,,,22:11.812,0.00,,3:17.210,3:17.210,48,17.38,17.38,0,,"Cape Cod Rowing, Inc.",0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,26th,1331812,313492,5:13.492,1,0,731708,12:11.708,2,0,1099437,18:19.437,3,0,22:11.812,4,0,1,313492,26,418216,27,367729,26,232375,0,0,0,0,5:13.492,6:58.216,6:07.729,3:52.375,,,,48,"Cape Cod Rowing, Inc.",,,
Women's Master Fours [40+],2014,27,1359146,3,722_1211574109030.png,A,K. Rafter,22:39.146,3058,0,60000,224550,164550,0.1979,0.145,3,3-IN,,21:39.146,0.00,1:00.000,3:44.550,2:44.550,42,19.79,14.50,0,,Potomac,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,27th,1299146,326690,5:26.690,1,0,719030,11:59.030,2,0,1071095,17:51.095,3,0,21:39.146,4,0,1,326690,27,392340,24,352065,25,228051,0,0,0,0,5:26.690,6:32.340,5:52.065,3:48.051,,,,42,Potomac,,,
Women's Master Fours [40+],2015,1,1190543,1,540_1212120113487.png,A,K. Lamppa,19:50.543,3705,0,0,0,0,0.0,0.0,1,,,19:50.543,0.00,,,,41,,,0,,Minneapolis Rowing Club,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,1st,1190543,287248,4:47.248,1,0,664129,11:04.129,2,0,1000507,16:40.507,3,0,19:50.543,4,0,1,287248,3,376881,1,336378,1,190036,0,0,0,0,4:47.248,6:16.881,5:36.378,3:10.036,,,,41,Minneapolis Rowing Club,,,
Women's Master Fours [40+],2015,2,1191182,2,747_1211638534943.png,A,A. Braun,19:51.182,3368,0,0,640,640,0.0005,0.0005,2,,,19:51.182,0.00,,0:00.640,0:00.640,41,0.05,0.05,0,,Alexandria,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,2nd,1191182,284043,4:44.043,1,0,662528,11:02.528,2,0,1002097,16:42.097,3,0,19:51.182,4,0,1,284043,1,378485,2,339569,5,189085,0,0,0,0,4:44.043,6:18.485,5:39.569,3:09.085,,,,41,Alexandria,,,
Women's Master Fours [40+],2015,3,1196629,7,303_1212120043658.png,A,A. Ettel,19:56.629,1037,0,0,6090,6090,0.0051,0.0051,7,,,19:56.629,0.00,,0:06.090,0:06.090,40,0.51,0.51,0,,Lake Union,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,3rd,1196629,287039,4:47.039,1,0,668183,11:08.183,2,0,1006513,16:46.513,3,0,19:56.629,4,0,1,287039,2,381144,4,338330,3,190116,0,0,0,0,4:47.039,6:21.144,5:38.330,3:10.116,,,,40,Lake Union,,,
Women's Master Fours [40+],2015,4,1205153,4,310_1211728183517.png,A,T. Miller,20:05.153,632,0,0,14610,14610,0.0123,0.0123,4,,,20:05.153,0.00,,0:14.610,0:14.610,44,1.23,1.23,0,,Sammamish Rowing Association,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,4th,1205153,291786,4:51.786,1,0,670871,11:10.871,2,0,1009898,16:49.898,3,0,20:05.153,4,0,1,291786,6,379085,3,339027,4,195255,0,0,0,0,4:51.786,6:19.085,5:39.027,3:15.255,,,,44,Sammamish Rowing Association,,,
Women's Master Fours [40+],2015,5,1214284,3,1232_1306343112867.png,A,J. Bellantoni,20:14.284,3139,0,0,23740,23740,0.0199,0.0199,3,,,20:14.284,0.00,,0:23.740,0:23.740,46,1.99,1.99,0,,Berkeley,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,5th,1214284,291043,4:51.043,1,0,684558,11:24.558,2,0,1022741,17:02.741,3,0,20:14.284,4,0,1,291043,5,393515,6,338183,2,191543,0,0,0,0,4:51.043,6:33.515,5:38.183,3:11.543,,,,46,Berkeley,,,
Women's Master Fours [40+],2015,6,1217254,21,1246_1212543851665.png,A,S. Forsting,20:17.254,2530,0,0,26710,26710,0.0224,0.0224,21,,,20:17.254,0.00,,0:26.710,0:26.710,42,2.24,2.24,0,,Vancouver,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,6th,1217254,289244,4:49.244,1,0,672770,11:12.770,2,0,1016938,16:56.938,3,0,20:17.254,4,0,1,289244,4,383526,5,344168,6,200316,0,0,0,0,4:49.244,6:23.526,5:44.168,3:20.316,,,,42,Vancouver,,,
Women's Master Fours [40+],2015,7,1252094,6,253_1211639871339.png,A,J. Shifferd,20:52.094,3345,0,0,61550,61550,0.0517,0.0517,6,,,20:52.094,0.00,,1:01.550,1:01.550,43,5.17,5.17,0,,"Ann Arbor RC,Ann Arbor RC",0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,7th,1252094,295650,4:55.650,1,0,701524,11:41.524,2,0,1052463,17:32.463,3,0,20:52.094,4,0,1,295650,7,405874,11,350939,7,199631,0,0,0,0,4:55.650,6:45.874,5:50.939,3:19.631,,,,43,"Ann Arbor RC,Ann Arbor RC",,,
Women's Master Fours [40+],2015,8,1258238,10,237_1212120033134.png,A,C. Augst,20:58.238,3662,0,0,67700,67700,0.0569,0.0569,10,,,20:58.238,0.00,,1:07.700,1:07.700,42,5.69,5.69,0,,Lake Merritt,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,8th,1258238,301800,5:01.800,1,0,702636,11:42.636,2,0,1055358,17:35.358,3,0,20:58.238,4,0,1,301800,8,400836,7,352722,9,202880,0,0,0,0,5:01.800,6:40.836,5:52.722,3:22.880,,,,42,Lake Merritt,,,
Women's Master Fours [40+],2015,9,1262502,9,364_1375215853220.png,A,Y. Marts,21:02.502,4724,0,0,71960,71960,0.0604,0.0604,9,,,21:02.502,0.00,,1:11.960,1:11.960,40,6.04,6.04,0,,CRI,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,9th,1262502,303536,5:03.536,1,0,707028,11:47.028,2,0,1059156,17:39.156,3,0,21:02.502,4,0,1,303536,10,403492,9,352128,8,203346,0,0,0,0,5:03.536,6:43.492,5:52.128,3:23.346,,,,40,CRI,,,
Women's Master Fours [40+],2015,10,1277319,24,1251_1211682846923.png,A,S. Wright,21:17.319,2365,0,0,86780,86780,0.0729,0.0729,24,,,21:17.319,0.00,,1:26.780,1:26.780,41,7.29,7.29,0,,Willamette RC,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,10th,1277319,303225,5:03.225,1,0,708401,11:48.401,2,0,1067710,17:47.710,3,0,21:17.319,4,0,1,303225,9,405176,10,359309,12,209609,0,0,0,0,5:03.225,6:45.176,5:59.309,3:29.609,,,,41,Willamette RC,,,
Women's Master Fours [40+],2015,11,1280023,5,8374_1396557123547.png,A,C. Morrison,21:20.023,2777,0,0,89480,89480,0.0752,0.0752,5,,,21:20.023,0.00,,1:29.480,1:29.480,44,7.52,7.52,0,,Chinook,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,11th,1280023,305981,5:05.981,1,0,722483,12:02.483,2,0,1077522,17:57.522,3,0,21:20.023,4,0,1,305981,11,416502,17,355039,10,202501,0,0,0,0,5:05.981,6:56.502,5:55.039,3:22.501,,,,44,Chinook,,,
Women's Master Fours [40+],2015,12,1283380,13,707_1211664252774.png,A,E. Turtle,21:23.380,3044,0,0,92840,92840,0.078,0.078,13,,,21:23.380,0.00,,1:32.840,1:32.840,40,7.80,7.80,0,,Baltimore,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,12th,1283380,309351,5:09.351,1,0,712192,11:52.192,2,0,1075326,17:55.326,3,0,21:23.380,4,0,1,309351,13,402841,8,363134,17,208054,0,0,0,0,5:09.351,6:42.841,6:03.134,3:28.054,,,,40,Baltimore,,,
Women's Master Fours [40+],2015,13,1286890,11,291_1211665271091.png,A,L. Suplick,21:26.890,3134,0,0,96350,96350,0.0809,0.0809,11,,,21:26.890,0.00,,1:36.350,1:36.350,40,8.09,8.09,0,,Carnegie Lake,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,13th,1286890,309846,5:09.846,1,0,722482,12:02.482,2,0,1081496,18:01.496,3,0,21:26.890,4,0,1,309846,14,412636,15,359014,11,205394,0,0,0,0,5:09.846,6:52.636,5:59.014,3:25.394,,,,40,Carnegie Lake,,,
Women's Master Fours [40+],2015,14,1286905,18,1213_1211573391110.png,A,R. Kunkler,21:26.905,2544,0,0,96370,96370,0.0809,0.0809,18,,,21:26.905,0.00,,1:36.370,1:36.370,54,8.09,8.09,0,,New Trier,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,14th,1286905,312341,5:12.341,1,0,719757,11:59.757,2,0,1079826,17:59.826,3,0,21:26.905,4,0,1,312341,16,407416,12,360069,13,207079,0,0,0,0,5:12.341,6:47.416,6:00.069,3:27.079,,,,54,New Trier,,,
Women's Master Fours [40+],2015,15,1288073,14,310_1211728183517.png,B,E. Hoppe,21:28.073,633,0,0,97530,97530,0.0819,0.0819,14,,,21:28.073,0.00,,1:37.530,1:37.530,50,8.19,8.19,0,,Sammamish Rowing Association,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,15th,1288073,308590,5:08.590,1,0,722265,12:02.265,2,0,1084388,18:04.388,3,0,21:28.073,4,0,1,308590,12,413675,16,362123,16,203685,0,0,0,0,5:08.590,6:53.675,6:02.123,3:23.685,,,,50,Sammamish Rowing Association,,,
Women's Master Fours [40+],2015,16,1291212,27,337_1211504859375.png,B,J. McPhedran,21:31.212,2835,0,0,100670,100670,0.0846,0.0846,27,,,21:31.212,0.00,,1:40.670,1:40.670,44,8.46,8.46,0,,Conibear,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,16th,1291212,312473,5:12.473,1,0,721830,12:01.830,2,0,1082882,18:02.882,3,0,21:31.212,4,0,1,312473,17,409357,13,361052,15,208330,0,0,0,0,5:12.473,6:49.357,6:01.052,3:28.330,,,,44,Conibear,,,
Women's Master Fours [40+],2015,17,1300244,25,1237_1380382173995.png,A,L. Kriegh,21:40.244,4288,0,0,109700,109700,0.0921,0.0921,25,,,21:40.244,0.00,,1:49.700,1:49.700,45,9.21,9.21,0,,Bainbridge Island Rowing,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,17th,1300244,315845,5:15.845,1,0,726664,12:06.664,2,0,1086946,18:06.946,3,0,21:40.244,4,0,1,315845,19,410819,14,360282,14,213298,0,0,0,0,5:15.845,6:50.819,6:00.282,3:33.298,,,,45,Bainbridge Island Rowing,,,
Women's Master Fours [40+],2015,18,1306376,23,3063_1283821097916.png,A,L. Haney,21:46.376,3727,0,0,115840,115840,0.0973,0.0973,23,,,21:46.376,0.00,,1:55.840,1:55.840,45,9.73,9.73,0,,Portland CRA,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,18th,1306376,313616,5:13.616,1,0,732592,12:12.592,2,0,1096581,18:16.581,3,0,21:46.376,4,0,1,313616,18,418976,19,363989,19,209795,0,0,0,0,5:13.616,6:58.976,6:03.989,3:29.795,,,,45,Portland CRA,,,
Women's Master Fours [40+],2015,19,1308841,20,3843_1330176931156.png,A,J. Mattson,21:48.841,4016,0,0,118300,118300,0.0994,0.0994,20,,,21:48.841,0.00,,1:58.300,1:58.300,48,9.94,9.94,0,,East Bay,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,19th,1308841,311255,5:11.255,1,0,728229,12:08.229,2,0,1094401,18:14.401,3,0,21:48.841,4,0,1,311255,15,416974,18,366172,21,214440,0,0,0,0,5:11.255,6:56.974,6:06.172,3:34.440,,,,48,East Bay,,,
Women's Master Fours [40+],2015,20,1317582,12,602_1211574853351.png,A,J. Shepherd,21:57.582,508,0,0,127040,127040,0.1067,0.1067,12,,,21:57.582,0.00,,2:07.040,2:07.040,43,10.67,10.67,0,,Texas Rowing Center,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,20th,1317582,317291,5:17.291,1,0,744464,12:24.464,2,0,1109009,18:29.009,3,0,21:57.582,4,0,1,317291,21,427173,22,364545,20,208573,0,0,0,0,5:17.291,7:07.173,6:04.545,3:28.573,,,,43,Texas Rowing Center,,,
Women's Master Fours [40+],2015,21,1317984,17,258_1400093423987.png,A,J. Dunlavey,21:57.984,3934,0,0,127440,127440,0.107,0.107,17,,,21:57.984,0.00,,2:07.440,2:07.440,48,10.70,10.70,0,,Riverfront Recapture,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,21st,1317984,319414,5:19.414,1,0,745084,12:25.084,2,0,1108677,18:28.677,3,0,21:57.984,4,0,1,319414,22,425670,21,363593,18,209307,0,0,0,0,5:19.414,7:05.670,6:03.593,3:29.307,,,,48,Riverfront Recapture,,,
Women's Master Fours [40+],2015,22,1332724,22,208_1211641303718.png,A,A. Hawkins,22:12.724,4357,0,0,142180,142180,0.1194,0.1194,22,,,22:12.724,0.00,,2:22.180,2:22.180,45,11.94,11.94,0,,BIAC,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,22nd,1332724,320062,5:20.062,1,0,744988,12:24.988,2,0,1115077,18:35.077,3,0,22:12.724,4,0,1,320062,23,424926,20,370089,22,217647,0,0,0,0,5:20.062,7:04.926,6:10.089,3:37.647,,,,45,BIAC,,,
Women's Master Fours [40+],2015,23,1335434,15,2226_1382820741766.png,A,E. Koenig,22:15.434,4133,0,0,144890,144890,0.1217,0.1217,15,,,22:15.434,0.00,,2:24.890,2:24.890,41,12.17,12.17,0,,Greenwich Crew,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,23rd,1335434,316113,5:16.113,1,0,743342,12:23.342,2,0,1121562,18:41.562,3,0,22:15.434,4,0,1,316113,20,427229,23,378220,23,213872,0,0,0,0,5:16.113,7:07.229,6:18.220,3:33.872,,,,41,Greenwich Crew,,,
Women's Master Fours [40+],2015,24,1398318,28,1992_1211667611235.png,A,K. Whitbeck,23:18.318,4155,0,0,207780,207780,0.1745,0.1745,28,,,23:18.318,0.00,,3:27.780,3:27.780,41,17.45,17.45,0,,Gentle Giant,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,24th,1398318,341086,5:41.086,1,0,783366,13:03.366,2,0,1174947,19:34.947,3,0,23:18.318,4,0,1,341086,24,442280,24,391581,25,223371,0,0,0,0,5:41.086,7:22.280,6:31.581,3:43.371,,,,41,Gentle Giant,,,
Women's Master Fours [40+],2015,25,1405160,16,358_1211510115181.png,A,A. Lucchesi,23:25.160,3174,0,0,214620,214620,0.1803,0.1803,16,,,23:25.160,0.00,,3:34.620,3:34.620,41,18.03,18.03,0,,Merrimac,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,25th,1405160,343176,5:43.176,1,0,791016,13:11.016,2,0,1181090,19:41.090,3,0,23:25.160,4,0,1,343176,25,447840,25,390074,24,224070,0,0,0,0,5:43.176,7:27.840,6:30.074,3:44.070,,,,41,Merrimac,,,
Women's Master Fours [40+],2015,26,1419169,8,201_1211427675645.png,A,E. Knapp,23:39.169,3210,0,0,228630,228630,0.192,0.192,8,,,23:39.169,0.00,,3:48.630,3:48.630,51,19.20,19.20,0,,Saugatuck,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,26th,1419169,346471,5:46.471,1,0,799877,13:19.877,2,0,1192804,19:52.804,3,0,23:39.169,4,0,1,346471,26,453406,26,392927,26,226365,0,0,0,0,5:46.471,7:33.406,6:32.927,3:46.365,,,,51,Saugatuck,,,
Women's Master Fours [40+],2015,27,1472179,19,349_1215205542799.png,A,a. yelle,24:32.179,1129,0,0,281640,281640,0.2366,0.2366,19,,,24:32.179,0.00,,4:41.640,4:41.640,52,23.66,23.66,0,,Farmington Valley,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,27th,1472179,350125,5:50.125,1,0,825049,13:45.049,2,0,1239196,20:39.196,3,0,24:32.179,4,0,1,350125,27,474924,27,414147,27,232983,0,0,0,0,5:50.125,7:54.924,6:54.147,3:52.983,,,,52,Farmington Valley,,,
Women's Master Fours [40+],2015,28,1741117,26,8436_1409897127871.png,A,K. Demello,29:01.117,3316,0,0,550580,550580,0.4625,0.4625,26,,,29:01.117,0.00,,9:10.580,9:10.580,40,46.25,46.25,0,,Aging Aggies,0,,0,0,0,1445207187000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,28th,1741117,430415,7:10.415,1,0,959093,15:59.093,2,0,1458484,24:18.484,3,0,29:01.117,4,0,1,430415,28,528678,28,499391,28,282633,0,0,0,0,7:10.415,8:48.678,8:19.391,4:42.633,,,,40,Aging Aggies,,,
Women's Master Fours [40+],2016,1,1180423,2,747_1211638534943.png,A,"Braun, A.",19:40.423,1869,0,0,0,0,0.0,0.0,,,,19:40.423,0.00,,,,44,,,0,,Alexandria,0,,0,0,0,1477255569000,Riverside,Weld,CBC,Finish,0.0m,,,,1st,1180423,287958,4:47.958,1,1000,662319,11:02.319,2,2000,987737,16:27.737,3,3000,19:40.423,4,4000,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,44,Alexandria,,,
Women's Master Fours [40+],2016,2,1188981,5,1232_1306343112867.png,A,"Bellantoni, J.",19:48.981,2859,0,0,0,0,0.0,0.0,,,,19:48.981,0.00,,,,50,,,0,,Berkeley,0,,0,0,0,1477255569000,Riverside,Weld,CBC,Finish,0.0m,,,,2nd,1188981,287373,4:47.373,1,1000,666029,11:06.029,2,2000,992309,16:32.309,3,3000,19:48.981,4,4000,1,0,2,0,2,0,2,0,0,0,0,0,,,,,,,,50,Berkeley,,,
Women's Master Fours [40+],2016,3,1195403,3,303_1212120043658.png,A,"Ettel, A.",19:55.403,4202,0,0,0,0,0.0,0.0,,,,19:55.403,0.00,,,,41,,,0,,Lake Union,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,3rd,1195403,282268,4:42.268,1,1000,663737,11:03.737,2,2000,996494,16:36.494,3,3000,19:55.403,4,4000,1,0,3,0,3,0,3,0,0,0,0,0,,,,,,,,41,Lake Union,,,
Women's Master Fours [40+],2016,4,1197132,1,540_1212120113487.png,A,"Miller, K.",19:57.132,4953,0,0,0,0,0.0,0.0,,,,19:57.132,0.00,,,,42,,,0,,Minneapolis Rowing Club,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,4th,1197132,290894,4:50.894,1,1000,672261,11:12.261,2,2000,997655,16:37.655,3,3000,19:57.132,4,4000,1,0,4,0,4,0,4,0,0,0,0,0,,,,,,,,42,Minneapolis Rowing Club,,,
Women's Master Fours [40+],2016,5,1203862,6,1246_1212543851665.png,A,"Forsting, S.",20:03.862,1679,0,0,0,0,0.0,0.0,,,,20:03.862,0.00,,,,43,,,0,,Vancouver,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,5th,1203862,289781,4:49.781,1,1000,673828,11:13.828,2,2000,1005846,16:45.846,3,3000,20:03.862,4,4000,1,0,5,0,5,0,5,0,0,0,0,0,,,,,,,,43,Vancouver,,,
Women's Master Fours [40+],2016,6,1214908,7,253_1211639871339.png,A,"Allison, M.",20:14.908,4309,0,0,0,0,0.0,0.0,,,,20:14.908,0.00,,,,40,,,0,,"Ann Arbor RC,Ann Arbor RC",0,,0,0,0,1477255569000,Riverside,Weld,CBC,Finish,0.0m,,,,6th,1214908,287806,4:47.806,1,1000,670783,11:10.783,2,2000,1005490,16:45.490,3,3000,20:14.908,4,4000,1,0,6,0,6,0,6,0,0,0,0,0,,,,,,,,40,"Ann Arbor RC,Ann Arbor RC",,,
Women's Master Fours [40+],2016,7,1222650,8,237_1212120033134.png,A,"Lindl, K.",20:22.650,4277,0,0,0,0,0.0,0.0,,,,20:22.650,0.00,,,,44,,,0,,Lake Merritt,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,7th,1222650,294025,4:54.025,1,1000,681692,11:21.692,2,2000,1016938,16:56.938,3,3000,20:22.650,4,4000,1,0,7,0,7,0,7,0,0,0,0,0,,,,,,,,44,Lake Merritt,,,
Women's Master Fours [40+],2016,8,1226836,11,8374_1470886330615.png,A,"Dustman, N.",20:26.836,3928,0,0,0,0,0.0,0.0,,,,20:26.836,0.00,,,,44,,,0,,Chinook,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,8th,1226836,298355,4:58.355,1,1000,689566,11:29.566,2,2000,1023056,17:03.056,3,3000,20:26.836,4,4000,1,0,8,0,8,0,8,0,0,0,0,0,,,,,,,,44,Chinook,,,
Women's Master Fours [40+],2016,9,1228573,15,337_1211504859375.png,A,"McPhedran, J.",20:28.573,3158,0,0,0,0,0.0,0.0,,,,20:28.573,0.00,,,,45,,,0,,Conibear,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,9th,1228573,297848,4:57.848,1,1000,688082,11:28.082,2,2000,1022055,17:02.055,3,3000,20:28.573,4,4000,1,0,9,0,9,0,9,0,0,0,0,0,,,,,,,,45,Conibear,,,
Women's Master Fours [40+],2016,10,1236601,18,4774_1338493466031.png,A,"Astley, K.",20:36.601,929,0,0,0,0,0.0,0.0,,,,20:36.601,0.00,,,,44,,,0,,X-Press,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,10th,1236601,298610,4:58.610,1,1000,691354,11:31.354,2,2000,1033120,17:13.120,3,3000,20:36.601,4,4000,1,0,10,0,10,0,10,0,0,0,0,0,,,,,,,,44,X-Press,,,
Women's Master Fours [40+],2016,11,1245840,9,364_1375215853220.png,A,"Forrester, C.",20:45.840,3804,0,0,0,0,0.0,0.0,,,,20:45.840,0.00,,,,43,,,0,,CRI,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,11th,1245840,296322,4:56.322,1,1000,695018,11:35.018,2,2000,1039355,17:19.355,3,3000,20:45.840,4,4000,1,0,11,0,11,0,11,0,0,0,0,0,,,,,,,,43,CRI,,,
Women's Master Fours [40+],2016,12,1253549,23,339_1266070736495.png,A,"Lana, L.",20:53.549,4797,0,0,0,0,0.0,0.0,,,,20:53.549,0.00,,,,41,,,0,,New Haven,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,12th,1253549,299614,4:59.614,1,1000,698379,11:38.379,2,2000,1040715,17:20.715,3,3000,20:53.549,4,4000,1,0,12,0,12,0,12,0,0,0,0,0,,,,,,,,41,New Haven,,,
Women's Master Fours [40+],2016,13,1258386,10,1251_1211682846923.png,A,"Withycombe, J.",20:58.386,4516,0,0,0,0,0.0,0.0,,,,20:58.386,0.00,,,,41,,,0,,Willamette RC,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,13th,1258386,301894,5:01.894,1,1000,699857,11:39.857,2,2000,1043751,17:23.751,3,3000,20:58.386,4,4000,1,0,13,0,13,0,13,0,0,0,0,0,,,,,,,,41,Willamette RC,,,
Women's Master Fours [40+],2016,14,1260575,16,602_1211574853351.png,A,"Daniels, S.",21:00.575,4058,0,0,0,0,0.0,0.0,,,,21:00.575,0.00,,,,41,,,0,,Texas Rowing Center,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,14th,1260575,304047,5:04.047,1,1000,704096,11:44.096,2,2000,1049896,17:29.896,3,3000,21:00.575,4,4000,1,0,14,0,14,0,14,0,0,0,0,0,,,,,,,,41,Texas Rowing Center,,,
Women's Master Fours [40+],2016,15,1261310,25,705_1212546133575.png,A,"Anderson, S.",21:01.310,4424,0,0,0,0,0.0,0.0,,,,21:01.310,0.00,,,,47,,,0,,St. Catharines,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,15th,1261310,309285,5:09.285,1,1000,713926,11:53.926,2,2000,1053663,17:33.663,3,3000,21:01.310,4,4000,1,0,15,0,15,0,15,0,0,0,0,0,,,,,,,,47,St. Catharines,,,
Women's Master Fours [40+],2016,16,1280578,12,707_1211664252774.png,A,"Turtle, E.",21:20.578,3980,0,0,0,0,0.0,0.0,,,,21:20.578,0.00,,,,43,,,0,,Baltimore,0,,0,0,0,1477255569000,Riverside,Weld,CBC,Finish,0.0m,,,,16th,1280578,311163,5:11.163,1,1000,714108,11:54.108,2,2000,1067396,17:47.396,3,3000,21:20.578,4,4000,1,0,16,0,16,0,16,0,0,0,0,0,,,,,,,,43,Baltimore,,,
Women's Master Fours [40+],2016,17,1281582,4,310_1211728183517.png,A,"Johnston, N.",21:21.582,340,0,0,0,0,0.0,0.0,,,,21:21.582,0.00,,,,49,,,0,,Sammamish Rowing Association,0,,0,0,0,1477255570000,Riverside,Weld,CBC,Finish,0.0m,,,,17th,1281582,305327,5:05.327,1,1000,715533,11:55.533,2,2000,1066577,17:46.577,3,3000,21:21.582,4,4000,1,0,17,0,17,0,17,0,0,0,0,0,,,,,,,,49,Sammamish Rowing Association,,,
